"","match_id","team","yellow_cards","red_cards","crosses","corners","fouls_committed","shots_on_target","shots_off_target","team_goals","opponent_team_api_id","opponent_goals","goal_difference","date"
"336","1938",8667,1,0,18,5,16,2,10,NA,NA,NA,NA,2009-03-04
"337","1938",9879,3,0,38,13,12,10,8,NA,NA,NA,NA,2009-03-04
"338","1939",8650,3,0,10,3,16,3,2,4,10260,1,3,2009-03-14
"339","1939",10260,2,1,23,10,12,8,8,1,8650,4,-3,2009-03-14
"340","1940",8655,4,0,15,4,16,4,3,1,9825,3,-2,2009-03-14
"341","1941",8528,1,0,11,2,10,3,5,2,8472,3,-1,2009-03-14
"342","1942",8654,1,0,9,3,11,4,6,NA,NA,NA,NA,2009-03-16
"343","1942",8659,1,0,15,4,12,3,5,NA,NA,NA,NA,2009-03-16
"344","1943",8586,3,0,12,5,8,9,1,2,10252,1,1,2009-03-15
"345","1943",10252,1,0,31,9,13,5,7,1,8586,2,-1,2009-03-15
"346","1944",10194,1,0,23,8,12,2,7,1,8668,3,-2,2009-03-14
"347","1945",8462,3,0,14,4,12,3,6,1,8549,1,0,2009-03-14
"348","1945",8549,1,0,44,12,12,8,11,1,8462,1,0,2009-03-14
"349","1947",8667,3,0,15,3,19,1,7,1,10261,1,0,2009-03-14
"350","1947",10261,3,0,19,3,15,4,7,1,8667,1,0,2009-03-14
"351","1948",8456,2,0,14,2,10,3,4,NA,NA,NA,NA,2009-03-15
"352","1949",9879,1,0,11,2,15,1,5,NA,NA,NA,NA,2009-02-18
"353","1949",10260,1,0,22,11,8,8,10,NA,NA,NA,NA,2009-02-18
"354","1950",9825,2,0,19,11,13,12,7,NA,NA,NA,NA,2008-08-30
"355","1950",10261,2,0,9,1,12,1,3,NA,NA,NA,NA,2008-08-30
"356","1951",8456,2,0,11,3,12,6,1,NA,NA,NA,NA,2008-08-31
"357","1951",8472,4,0,15,3,20,4,7,NA,NA,NA,NA,2008-08-31
"358","1952",8654,1,0,24,10,12,4,3,3,8655,4,-1,2008-08-30
"359","1952",8655,5,0,20,4,20,7,5,4,8654,3,1,2008-08-30
"360","1953",8650,2,0,22,8,12,5,7,NA,NA,NA,NA,2008-08-31
"361","1954",8668,1,0,24,5,4,7,10,1,8462,3,-2,2008-08-30
"362","1955",8549,2,0,19,4,13,4,10,NA,NA,NA,NA,2008-08-30
"363","1955",10194,4,1,11,4,17,1,5,NA,NA,NA,NA,2008-08-30
"364","1956",8559,2,0,26,7,21,10,9,NA,NA,NA,NA,2008-08-30
"365","1956",8659,2,0,10,5,18,7,7,NA,NA,NA,NA,2008-08-30
"366","1957",8667,1,0,23,7,20,4,7,1,8528,4,-3,2008-08-30
"367","1958",8455,3,0,17,5,10,5,10,1,8586,1,0,2008-08-31
"368","1959",8650,1,0,11,4,9,4,6,NA,NA,NA,NA,2009-03-22
"369","1959",10252,3,1,19,6,12,4,3,NA,NA,NA,NA,2009-03-22
"370","1960",8455,2,0,14,7,8,11,8,NA,NA,NA,NA,2009-03-21
"371","1960",8586,2,0,15,8,14,6,4,NA,NA,NA,NA,2009-03-21
"372","1961",9825,1,0,26,4,11,10,5,3,10261,2,1,2009-03-21
"373","1962",8456,3,0,15,7,15,10,9,NA,NA,NA,NA,2009-03-22
"374","1962",8472,5,1,18,8,13,4,3,NA,NA,NA,NA,2009-03-22
"375","1963",8654,1,0,3,1,9,1,4,1,8655,1,0,2009-03-21
"376","1963",8655,2,0,43,7,14,12,6,1,8654,1,0,2009-03-21
"377","1964",9879,2,0,16,3,13,11,9,NA,NA,NA,NA,2009-03-21
"378","1964",10260,4,1,13,4,12,13,6,NA,NA,NA,NA,2009-03-21
"379","1965",8559,1,0,21,4,12,9,5,2,8659,1,1,2009-03-21
"380","1965",8659,2,0,34,8,11,2,10,1,8559,2,-1,2009-03-21
"381","1966",8462,2,0,24,7,19,9,6,2,8668,1,1,2009-03-21
"382","1966",8668,1,0,24,4,9,3,4,1,8462,2,-1,2009-03-21
"383","1967",8549,1,0,17,4,13,6,11,NA,NA,NA,NA,2009-03-21
"384","1967",10194,4,0,23,5,18,2,6,NA,NA,NA,NA,2009-03-21
"385","1968",8528,1,0,21,4,14,6,10,NA,NA,NA,NA,2009-03-22
"386","1968",8667,3,0,18,4,14,3,8,NA,NA,NA,NA,2009-03-22
"387","1969",10252,2,0,18,4,18,4,3,2,10260,3,-1,2009-04-05
"388","1969",10260,1,0,29,8,12,6,7,3,10252,2,1,2009-04-05
"389","1970",8456,3,0,3,2,10,4,6,NA,NA,NA,NA,2009-04-04
"390","1970",9825,1,0,16,7,10,7,10,NA,NA,NA,NA,2009-04-04
"391","1971",8472,1,0,21,8,8,8,5,NA,NA,NA,NA,2009-04-04
"392","1971",8654,1,0,11,10,10,7,6,NA,NA,NA,NA,2009-04-04
"393","1972",8528,3,0,17,4,14,10,7,NA,NA,NA,NA,2009-04-05
"394","1973",8455,2,0,14,6,19,10,5,NA,NA,NA,NA,2009-04-04
"395","1974",8586,1,0,16,7,11,4,5,1,8655,2,-1,2009-04-04
"396","1974",8655,1,0,20,5,14,5,5,2,8586,1,1,2009-04-04
"397","1975",8650,2,0,25,5,10,9,9,NA,NA,NA,NA,2009-04-04
"398","1975",9879,2,0,8,3,9,2,3,NA,NA,NA,NA,2009-04-04
"399","1976",8549,1,0,20,3,14,4,14,1,8559,4,-3,2009-04-04
"400","1976",8559,2,0,17,6,18,7,5,4,8549,1,3,2009-04-04
"401","1977",8659,2,0,20,6,9,12,6,NA,NA,NA,NA,2009-04-04
"402","1977",10194,1,0,7,3,9,5,3,NA,NA,NA,NA,2009-04-04
"403","1978",8462,2,0,16,4,14,1,6,NA,NA,NA,NA,2009-04-04
"404","1979",8650,2,0,17,7,8,7,14,NA,NA,NA,NA,2009-04-11
"405","1979",8655,1,0,9,2,12,7,3,NA,NA,NA,NA,2009-04-11
"406","1980",8472,1,0,23,5,6,7,8,1,10260,2,-1,2009-04-11
"407","1980",10260,2,0,14,4,5,4,11,2,8472,1,1,2009-04-11
"408","1981",8586,1,0,41,10,10,9,8,NA,NA,NA,NA,2009-04-11
"409","1981",8654,5,0,19,1,17,5,3,NA,NA,NA,NA,2009-04-11
"410","1982",8668,2,0,16,6,14,3,5,3,10252,3,0,2009-04-12
"411","1983",8549,3,0,21,3,15,9,6,3,8667,1,2,2009-04-11
"412","1983",8667,3,0,19,3,16,4,8,1,8549,3,-2,2009-04-11
"413","1984",9879,1,0,10,3,8,9,4,3,8456,1,2,2009-04-12
"414","1985",8462,3,0,20,5,12,2,9,2,8659,2,0,2009-04-11
"415","1985",8659,1,0,11,2,10,4,5,2,8462,2,0,2009-04-11
"416","1986",10194,4,0,27,9,15,9,10,1,10261,1,0,2009-04-11
"417","1986",10261,2,0,19,3,11,5,5,1,10194,1,0,2009-04-11
"418","1987",8528,3,0,20,6,13,3,8,1,9825,4,-3,2009-04-11
"419","1987",9825,3,0,11,5,18,1,11,4,8528,1,3,2009-04-11
"420","1989",9825,1,0,3,NA,12,NA,4,6,8650,4,2,2009-04-21
"421","1990",8472,2,0,14,6,12,5,5,NA,NA,NA,NA,2009-04-18
"422","1990",8667,3,0,29,6,22,2,14,NA,NA,NA,NA,2009-04-18
"423","1991",8586,1,0,18,4,12,18,5,NA,NA,NA,NA,2009-04-19
"424","1991",10261,2,0,18,7,17,5,5,NA,NA,NA,NA,2009-04-19
"425","1992",8654,3,0,14,11,11,9,7,1,10252,1,0,2009-04-18
"426","1992",10252,2,0,27,12,9,7,10,1,8654,1,0,2009-04-18
"427","1993",8549,3,0,29,8,10,18,6,NA,NA,NA,NA,2009-04-18
"428","1993",9879,1,0,11,1,15,6,6,NA,NA,NA,NA,2009-04-18
"429","1994",8456,1,0,10,3,15,9,5,4,8659,2,2,2009-04-19
"430","1994",8659,2,0,25,9,13,12,11,2,8456,4,-2,2009-04-19
"431","1995",8462,2,0,38,6,10,13,11,NA,NA,NA,NA,2009-04-18
"432","1995",8559,4,0,21,5,15,1,4,NA,NA,NA,NA,2009-04-18
"433","1996",8655,1,0,20,6,7,4,3,NA,NA,NA,NA,2009-04-18
"434","1996",10194,3,0,32,4,14,2,5,NA,NA,NA,NA,2009-04-18
"435","1998",8668,1,0,12,6,12,6,10,NA,NA,NA,NA,2009-04-22
"436","1999",8586,3,0,10,2,12,2,2,2,10260,5,-3,2009-04-25
"437","1999",10260,3,0,24,6,18,12,6,5,8586,2,3,2009-04-25
"438","2001",8654,1,0,4,3,10,6,3,1,8455,1,0,2009-04-25
"439","2002",8456,3,0,8,3,14,7,7,2,8668,1,1,2009-04-25
"440","2002",8668,1,0,21,5,11,5,7,1,8456,2,-1,2009-04-25
"441","2003",8462,2,0,20,10,7,6,9,NA,NA,NA,NA,2009-04-27
"442","2003",10261,2,0,21,6,10,7,4,NA,NA,NA,NA,2009-04-27
"443","2005",9879,1,0,11,5,8,5,6,NA,NA,NA,NA,2009-04-25
"444","2005",10194,2,0,22,7,12,4,8,NA,NA,NA,NA,2009-04-25
"445","2006",10252,1,0,29,5,10,6,7,1,8559,1,0,2009-04-25
"446","2007",8472,1,0,13,3,10,4,4,NA,NA,NA,NA,2009-04-25
"447","2008",8650,1,0,16,8,14,7,16,3,8667,1,2,2009-04-25
"448","2008",8667,3,1,21,3,15,2,2,1,8650,3,-2,2009-04-25
"449","2009",10261,2,1,5,1,10,4,1,NA,NA,NA,NA,2009-05-03
"450","2010",8472,3,0,23,9,16,6,6,NA,NA,NA,NA,2009-05-03
"451","2010",8668,4,0,15,3,13,6,4,NA,NA,NA,NA,2009-05-03
"452","2011",8586,1,0,16,9,7,13,7,NA,NA,NA,NA,2009-05-02
"453","2011",8659,1,0,14,7,9,7,5,NA,NA,NA,NA,2009-05-02
"454","2012",8667,2,0,20,7,11,5,6,NA,NA,NA,NA,2009-05-04
"455","2013",8549,1,0,22,3,8,8,7,NA,NA,NA,NA,2009-05-02
"456","2013",10260,1,0,6,3,9,3,9,NA,NA,NA,NA,2009-05-02
"457","2014",8456,2,0,16,7,10,6,2,3,8655,2,1,2009-05-02
"458","2014",8655,3,0,30,6,12,8,7,2,8456,3,-1,2009-05-02
"459","2015",8462,3,1,13,5,8,5,8,NA,NA,NA,NA,2009-05-02
"460","2015",9825,1,0,27,11,10,6,6,NA,NA,NA,NA,2009-05-02
"461","2016",8654,2,0,14,NA,10,2,4,2,10194,1,1,2009-05-02
"462","2016",10194,3,0,47,7,7,5,7,1,8654,2,-1,2009-05-02
"463","2017",8528,2,0,30,9,14,13,12,NA,NA,NA,NA,2009-05-02
"464","2017",8559,3,0,16,6,11,2,9,NA,NA,NA,NA,2009-05-02
"465","2018",9879,1,0,11,4,7,2,7,1,8455,4,-3,2009-05-02
"466","2019",8456,1,0,23,7,14,5,5,NA,NA,NA,NA,2009-05-10
"467","2019",10260,1,0,19,8,9,6,6,NA,NA,NA,NA,2009-05-10
"468","2020",9825,1,0,37,6,17,9,10,2,8455,3,-1,2009-05-10
"469","2021",8650,2,0,20,4,17,7,7,NA,NA,NA,NA,2009-05-09
"470","2021",8654,3,0,19,2,10,2,5,NA,NA,NA,NA,2009-05-09
"471","2022",8586,3,0,23,5,13,NA,3,NA,NA,NA,NA,2009-05-09
"472","2022",8668,2,0,28,4,16,6,7,NA,NA,NA,NA,2009-05-09
"473","2023",8549,2,0,17,1,15,4,6,NA,NA,NA,NA,2009-05-11
"474","2023",10261,3,0,26,10,9,7,11,NA,NA,NA,NA,2009-05-11
"475","2024",8462,1,0,16,4,14,4,3,1,8655,3,-2,2009-05-09
"476","2024",8655,2,0,25,4,19,4,4,3,8462,1,2,2009-05-09
"477","2025",9879,1,0,12,7,10,8,5,3,10252,1,2,2009-05-09
"478","2026",8559,2,0,26,10,10,2,3,NA,NA,NA,NA,2009-05-09
"479","2027",8659,2,0,16,5,11,6,4,4,8528,1,3,2009-05-09
"480","2028",10194,1,0,7,3,18,NA,8,2,8667,1,1,2009-05-09
"481","2029",9825,5,0,22,6,18,10,5,NA,NA,NA,NA,2009-05-16
"482","2030",8456,1,0,26,7,8,4,5,1,8586,3,-2,2009-05-16
"483","2031",8654,2,1,8,3,14,6,4,1,8668,3,-2,2009-05-16
"484","2031",8668,1,0,31,6,14,6,9,3,8654,1,2,2009-05-16
"485","2032",10252,2,0,17,10,18,6,5,1,8549,1,0,2009-05-16
"486","2033",9879,3,0,10,2,17,4,7,1,10261,1,0,2009-05-16
"487","2033",10261,0,1,26,6,7,4,10,1,9879,1,0,2009-05-16
"488","2034",8559,1,0,15,5,13,8,5,1,8667,1,0,2009-05-16
"489","2034",8667,2,0,34,6,8,9,9,1,8559,1,0,2009-05-16
"490","2035",8659,2,0,32,11,14,7,4,1,8650,2,-1,2009-05-17
"491","2036",8462,1,0,11,5,11,2,4,2,8472,3,-1,2009-05-18
"492","2038",8455,1,0,24,2,5,11,7,NA,NA,NA,NA,2009-05-17
"493","2038",8655,2,0,14,3,3,5,5,NA,NA,NA,NA,2009-05-17
"494","2039",9825,1,0,9,6,10,9,13,3,10194,2,1,2009-05-24
"495","2040",8586,1,0,8,3,3,3,4,2,8650,2,0,2009-05-24
"496","2041",8455,1,0,10,3,3,6,4,3,8472,2,1,2009-05-24
"497","2041",8472,1,0,12,6,3,4,1,2,8455,3,-1,2009-05-24
"498","2042",8549,1,0,32,5,10,4,11,1,8654,2,-1,2009-05-24
"499","2043",10261,2,0,22,3,10,3,5,NA,NA,NA,NA,2009-05-24
"500","2045",8655,0,1,11,4,14,4,4,NA,NA,NA,NA,2009-05-24
"501","2045",8659,1,0,16,9,10,6,7,NA,NA,NA,NA,2009-05-24
"502","2047",8667,2,0,25,8,19,9,4,NA,NA,NA,NA,2009-05-24
"503","2047",10260,1,0,10,2,12,4,7,NA,NA,NA,NA,2009-05-24
"504","2048",8462,4,0,7,2,22,3,7,NA,NA,NA,NA,2009-05-24
"505","2049",10260,3,0,14,4,16,4,3,2,8650,1,1,2008-09-13
"506","2050",8586,1,0,34,12,17,14,8,1,10252,2,-1,2008-09-15
"507","2050",10252,4,0,16,8,12,9,6,2,8586,1,1,2008-09-15
"508","2051",8667,2,0,13,3,17,3,5,3,10261,1,2,2008-09-13
"509","2051",10261,0,1,15,5,10,3,10,1,8667,3,-2,2008-09-13
"510","2052",8455,1,1,18,5,12,5,9,3,8456,1,2,2008-09-13
"511","2053",8655,1,0,18,5,10,3,7,NA,NA,NA,NA,2008-09-13
"512","2053",9825,1,0,15,5,8,5,8,NA,NA,NA,NA,2008-09-13
"513","2054",8559,1,0,17,6,12,5,4,1,9879,2,-1,2008-09-13
"514","2054",9879,1,0,31,12,17,11,7,2,8559,1,1,2008-09-13
"515","2055",8654,1,0,15,8,20,12,6,2,8659,3,-1,2008-09-13
"516","2055",8659,1,0,19,8,10,5,6,3,8654,2,1,2008-09-13
"517","2056",8462,2,0,30,3,8,12,10,2,8549,1,1,2008-09-13
"518","2056",8549,1,0,8,2,5,1,6,1,8462,2,-1,2008-09-13
"519","2057",8668,1,0,20,8,16,3,3,4,10194,2,2,2008-09-14
"520","2057",10194,2,0,22,6,8,5,5,2,8668,4,-2,2008-09-14
"521","2058",8472,1,0,13,6,8,3,3,NA,NA,NA,NA,2008-09-13
"522","2058",8528,1,0,36,8,10,9,9,NA,NA,NA,NA,2008-09-13
"523","2059",8650,1,0,61,20,8,13,15,NA,NA,NA,NA,2008-09-20
"524","2059",10194,1,0,11,3,12,2,2,NA,NA,NA,NA,2008-09-20
"525","2060",8472,2,0,23,8,11,11,6,2,8549,1,1,2008-09-20
"526","2060",8549,3,0,19,5,15,12,4,1,8472,2,-1,2008-09-20
"527","2061",8528,2,0,18,4,12,5,9,NA,NA,NA,NA,2008-09-21
"528","2061",8586,2,0,17,3,17,7,6,NA,NA,NA,NA,2008-09-21
"529","2062",8654,1,0,14,2,9,4,9,3,10261,1,2,2008-09-20
"530","2062",10261,2,0,27,6,18,9,4,1,8654,3,-2,2008-09-20
"531","2063",8462,1,0,13,5,15,2,8,NA,NA,NA,NA,2008-09-21
"532","2064",8655,2,0,21,4,13,2,8,NA,NA,NA,NA,2008-09-20
"533","2065",8559,2,0,29,7,15,7,5,1,9825,3,-2,2008-09-20
"534","2065",9825,2,0,33,17,10,5,12,3,8559,1,2,2008-09-20
"535","2066",8659,3,0,26,5,21,7,5,1,10252,2,-1,2008-09-21
"536","2066",10252,3,0,13,6,15,4,7,2,8659,1,1,2008-09-21
"537","2067",8668,1,0,19,6,12,7,8,3,8667,1,2,2008-09-21
"538","2068",8455,1,0,32,7,16,16,9,1,10260,1,0,2008-09-21
"539","2068",10260,7,0,13,4,23,8,6,1,8455,1,0,2008-09-21
"540","2069",8559,3,0,14,4,10,5,5,NA,NA,NA,NA,2008-09-27
"541","2070",8667,1,0,9,4,13,3,3,3,9825,1,2,2008-09-27
"542","2070",9825,2,0,27,15,9,12,11,1,8667,3,-2,2008-09-27
"543","2071",8472,1,0,21,5,9,2,6,1,10252,2,-1,2008-09-27
"544","2071",10252,1,0,15,5,8,7,4,2,8472,1,1,2008-09-27
"545","2072",8650,3,0,12,4,22,8,5,NA,NA,NA,NA,2008-09-27
"546","2072",8668,3,1,17,7,19,2,4,NA,NA,NA,NA,2008-09-27
"547","2073",8549,2,0,33,11,12,10,10,NA,NA,NA,NA,2008-09-27
"548","2073",8659,4,0,14,8,12,9,7,NA,NA,NA,NA,2008-09-27
"549","2074",8655,4,0,12,5,20,6,2,2,10261,1,1,2008-09-27
"550","2075",8654,1,0,14,4,15,9,7,2,9879,1,1,2008-09-27
"551","2075",9879,4,0,15,2,14,7,12,1,8654,2,-1,2008-09-27
"552","2076",8462,4,0,12,3,17,5,2,NA,NA,NA,NA,2008-09-28
"553","2076",8586,3,0,24,6,12,7,6,NA,NA,NA,NA,2008-09-28
"554","2077",8455,1,0,13,5,12,13,5,NA,NA,NA,NA,2008-09-27
"555","2077",10194,2,0,16,5,7,6,2,NA,NA,NA,NA,2008-09-27
"556","2078",8456,4,0,11,3,21,8,5,1,8528,2,-1,2008-09-28
"557","2078",8528,3,0,12,5,12,4,6,2,8456,1,1,2008-09-28
"558","2079",8472,3,0,6,1,12,5,3,1,9825,2,-1,2008-10-04
"559","2079",9825,5,0,18,7,15,6,9,2,8472,1,1,2008-10-04
"560","2080",8586,4,0,28,12,15,15,13,NA,NA,NA,NA,2008-10-05
"561","2080",8667,2,0,1,NA,15,4,4,NA,NA,NA,NA,2008-10-05
"562","2081",8559,3,0,14,7,7,6,6,3,8654,1,2,2008-10-05
"563","2081",8654,4,0,21,7,15,5,9,1,8559,3,-2,2008-10-05
"564","2082",8668,1,0,22,3,17,3,8,2,10261,2,0,2008-10-05
"565","2082",10261,3,0,18,5,15,9,2,2,8668,2,0,2008-10-05
"566","2083",8456,1,1,7,1,10,2,2,2,8650,3,-1,2008-10-05
"567","2083",8650,1,0,30,7,13,6,6,3,8456,2,1,2008-10-05
"568","2084",8655,2,0,16,3,9,4,3,NA,NA,NA,NA,2008-10-04
"569","2084",10260,1,0,24,4,9,8,8,NA,NA,NA,NA,2008-10-04
"570","2085",8659,2,0,15,8,10,6,5,NA,NA,NA,NA,2008-10-04
"571","2085",9879,1,0,17,6,14,5,8,NA,NA,NA,NA,2008-10-04
"572","2086",10194,3,0,25,4,15,3,4,1,8462,2,-1,2008-10-05
"573","2087",8528,3,0,26,8,11,11,12,NA,NA,NA,NA,2008-10-04
"574","2088",10252,3,0,15,1,15,2,6,NA,NA,NA,NA,2008-10-05
"575","2089",8659,1,0,6,1,14,2,4,NA,NA,NA,NA,2008-10-18
"576","2090",8668,4,0,12,4,13,4,2,1,9825,3,-2,2008-10-18
"577","2090",9825,2,0,26,7,9,11,8,3,8668,1,2,2008-10-18
"578","2091",8528,1,0,8,2,15,3,3,2,8650,3,-1,2008-10-18
"579","2091",8650,1,0,28,4,10,8,9,3,8528,2,1,2008-10-18
"580","2092",8462,3,0,6,2,19,3,5,NA,NA,NA,NA,2008-10-18
"581","2092",10252,1,0,28,11,19,6,8,NA,NA,NA,NA,2008-10-18
"582","2093",8549,2,0,15,5,13,4,6,NA,NA,NA,NA,2008-10-18
"583","2094",8456,2,0,16,10,15,10,12,3,10261,1,2,2008-10-20
"584","2094",10261,0,1,11,5,14,2,3,1,8456,3,-2,2008-10-20
"585","2095",8472,1,0,11,5,7,7,7,NA,NA,NA,NA,2008-10-18
"586","2095",9879,1,0,19,7,14,10,5,NA,NA,NA,NA,2008-10-18
"587","2096",8559,1,0,20,11,15,5,7,NA,NA,NA,NA,2008-10-18
"588","2096",8655,3,0,15,8,12,1,6,NA,NA,NA,NA,2008-10-18
"589","2097",8654,1,0,25,4,11,7,8,NA,NA,NA,NA,2008-10-19
"590","2097",8667,2,0,22,3,11,3,9,NA,NA,NA,NA,2008-10-19
"591","2098",8586,2,2,6,1,12,5,5,1,10194,3,-2,2008-10-19
"592","2098",10194,1,0,19,5,13,3,5,3,8586,1,2,2008-10-19
"593","2099",8472,1,0,26,2,12,3,10,2,10261,1,1,2008-10-25
"594","2099",10261,2,0,21,4,15,6,5,1,8472,2,-1,2008-10-25
"595","2100",8559,3,0,13,4,13,2,8,NA,NA,NA,NA,2008-10-26
"596","2101",8654,2,1,6,4,13,6,4,1,9825,1,0,2008-10-26
"597","2101",9825,3,0,15,9,9,10,10,1,8654,1,0,2008-10-26
"598","2102",8668,3,0,20,6,19,10,4,1,10260,1,0,2008-10-25
"599","2102",10260,3,0,17,9,13,10,9,1,8668,1,0,2008-10-25
"600","2103",8456,1,0,12,5,13,8,7,NA,NA,NA,NA,2008-10-26
"601","2104",8549,1,0,3,2,13,1,2,1,8655,1,0,2008-10-25
"602","2104",8655,3,0,20,10,17,2,9,1,8549,1,0,2008-10-25
"603","2105",8659,1,0,16,14,11,14,13,NA,NA,NA,NA,2008-10-25
"604","2105",8667,2,0,11,5,15,6,6,NA,NA,NA,NA,2008-10-25
"605","2107",8528,1,0,25,9,15,6,11,NA,NA,NA,NA,2008-10-26
"606","2107",10252,2,0,15,4,8,4,2,NA,NA,NA,NA,2008-10-26
"607","2108",8455,3,0,16,4,18,6,12,NA,NA,NA,NA,2008-10-26
"608","2108",8650,3,0,3,2,15,2,6,NA,NA,NA,NA,2008-10-26
"609","2109",8658,1,0,16,2,8,3,3,NA,NA,NA,NA,2009-08-16
"610","2109",10260,1,0,27,12,13,18,11,NA,NA,NA,NA,2009-08-16
"611","2110",8586,3,0,17,6,12,9,8,2,8650,1,1,2009-08-16
"612","2110",8650,3,0,24,5,14,3,4,1,8586,2,-1,2009-08-16
"613","2111",8528,2,0,7,6,15,8,6,NA,NA,NA,NA,2009-08-15
"614","2111",10252,2,0,20,4,15,4,7,NA,NA,NA,NA,2009-08-15
"615","2114",8456,1,0,11,4,11,3,3,NA,NA,NA,NA,2009-08-15
"616","2114",8655,2,0,26,6,11,8,4,NA,NA,NA,NA,2009-08-15
"617","2115",8472,1,0,20,7,9,9,7,NA,NA,NA,NA,2009-08-15
"618","2115",8559,2,0,22,3,14,4,9,NA,NA,NA,NA,2009-08-15
"619","2116",8462,3,0,21,6,11,4,11,NA,NA,NA,NA,2009-08-15
"620","2116",9879,2,0,8,4,18,3,6,NA,NA,NA,NA,2009-08-15
"621","2117",8191,2,0,13,6,10,10,4,1,10194,1,0,2009-08-15
"622","2117",10194,2,0,14,3,16,4,8,1,8191,1,0,2009-08-15
"623","2118",8455,1,0,25,11,14,13,16,2,8667,1,1,2009-08-15
"624","2118",8667,2,0,15,4,16,3,4,1,8455,2,-1,2009-08-15
"625","2119",8191,2,0,21,7,11,8,3,1,8528,3,-2,2009-10-24
"626","2120",8655,1,0,14,NA,12,4,3,1,8455,4,-3,2009-10-24
"627","2121",8559,3,0,14,4,9,4,5,3,8668,2,1,2009-10-25
"628","2121",8668,1,0,16,3,12,9,5,2,8559,3,-1,2009-10-25
"629","2122",8472,1,0,29,8,11,6,7,1,8658,2,-1,2009-10-24
"630","2122",8658,3,0,15,6,7,11,6,2,8472,1,1,2009-10-24
"631","2123",10194,3,0,10,1,18,3,6,NA,NA,NA,NA,2009-10-24
"632","2124",8654,3,0,15,6,18,6,8,2,9825,2,0,2009-10-25
"633","2124",9825,2,0,21,8,17,6,6,2,8654,2,0,2009-10-25
"634","2125",8602,1,0,17,8,10,4,4,1,10252,1,0,2009-10-24
"635","2125",10252,2,0,23,3,12,6,4,1,8602,1,0,2009-10-24
"636","2126",8462,1,0,24,6,25,3,6,NA,NA,NA,NA,2009-10-24
"637","2126",8667,2,0,23,6,17,2,6,NA,NA,NA,NA,2009-10-24
"638","2127",8650,2,0,14,5,20,6,6,NA,NA,NA,NA,2009-10-25
"639","2127",10260,3,0,10,1,13,7,3,NA,NA,NA,NA,2009-10-25
"640","2128",9879,2,0,8,2,11,2,7,2,8456,3,-1,2009-10-25
"641","2129",8528,1,0,11,4,10,4,4,NA,NA,NA,NA,2009-10-31
"642","2130",8655,2,0,4,2,13,2,2,1,10260,3,-2,2009-10-31
"643","2131",8650,0,2,9,2,12,4,3,1,9879,3,-2,2009-10-31
"644","2131",9879,1,0,10,2,10,2,6,3,8650,1,2,2009-10-31
"645","2132",8668,1,1,27,3,21,3,7,1,10252,1,0,2009-10-31
"646","2132",10252,3,0,22,4,18,6,8,1,8668,1,0,2009-10-31
"647","2133",8191,1,0,20,7,10,4,7,NA,NA,NA,NA,2009-10-31
"648","2133",8667,3,0,7,1,12,4,3,NA,NA,NA,NA,2009-10-31
"649","2134",8455,1,0,14,9,7,15,12,NA,NA,NA,NA,2009-10-31
"650","2134",8559,1,1,14,8,9,6,9,NA,NA,NA,NA,2009-10-31
"651","2135",8456,2,0,31,8,11,8,7,NA,NA,NA,NA,2009-11-01
"652","2135",8658,3,0,27,4,9,5,3,NA,NA,NA,NA,2009-11-01
"653","2136",8586,1,0,15,2,10,6,2,NA,NA,NA,NA,2009-10-31
"654","2136",9825,1,0,12,6,16,8,8,NA,NA,NA,NA,2009-10-31
"655","2137",8602,3,0,18,3,14,5,4,2,10194,2,0,2009-10-31
"656","2138",8472,3,1,30,8,13,5,10,2,8654,2,0,2009-10-31
"657","2138",8654,3,0,10,2,10,6,5,2,8472,2,0,2009-10-31
"658","2139",8528,2,0,27,10,16,13,8,1,9879,1,0,2009-11-08
"659","2139",9879,1,0,21,6,16,6,4,1,8528,1,0,2009-11-08
"660","2140",8667,1,0,10,4,13,3,8,2,10194,1,1,2009-11-08
"661","2140",10194,4,0,13,2,13,3,3,1,8667,2,-1,2009-11-08
"662","2141",8602,2,0,13,4,7,3,3,3,9825,2,1,2009-11-07
"663","2141",9825,3,0,25,4,13,8,5,2,8602,3,-1,2009-11-07
"664","2142",8668,5,0,15,4,18,4,4,2,8654,1,1,2009-11-08
"665","2143",8472,2,0,22,4,17,8,7,1,8586,2,-1,2009-11-07
"666","2143",8586,1,0,10,4,9,4,5,2,8472,1,1,2009-11-07
"667","2144",8191,3,0,4,3,11,1,2,3,8456,4,-1,2009-11-07
"668","2144",8456,1,0,10,8,12,7,6,4,8191,3,1,2009-11-07
"669","2145",8650,1,0,42,11,7,15,16,2,8658,2,0,2009-11-09
"670","2145",8658,2,0,3,1,8,NA,3,2,8650,2,0,2009-11-09
"671","2146",8559,4,0,19,1,19,7,4,1,10252,6,-5,2009-11-07
"672","2146",10252,1,0,33,8,14,8,11,6,8559,1,5,2009-11-07
"673","2147",8462,3,0,10,5,15,2,5,1,8655,3,-2,2009-11-07
"674","2147",8655,3,0,21,8,13,5,3,3,8462,1,2,2009-11-07
"675","2148",8455,3,0,12,NA,12,6,3,NA,NA,NA,NA,2009-11-08
"676","2148",10260,3,0,19,7,15,8,11,NA,NA,NA,NA,2009-11-08
"677","2149",8658,1,0,8,NA,5,1,1,NA,NA,NA,NA,2009-11-21
